date,country,location_type,mojo_integration,website_visitors,service_page_views,contact_form_views,contact_form_submits,qualified_leads,project_discussions,contracts_signed
2024-09-10,England,Primary Market,True,966,661,228,102,50,22,9
2024-09-10,North America,Expansion Market,False,3223,1305,624,239,73,49,23
2024-09-10,Australia,Expansion Market,False,2490,1200,557,235,90,33,11
2024-09-10,Croatia,Primary Market,True,3592,2446,838,312,117,51,14
2024-09-11,Germany,Primary Market,True,1894,859,205,55,18,6,1
2024-09-11,Netherlands,Primary Market,True,2703,1512,708,254,117,48,12
2024-09-11,England,Primary Market,True,3355,2001,685,297,160,62,19
2024-09-11,North America,Expansion Market,False,3694,1605,343,134,46,19,8
2024-09-11,Australia,Expansion Market,False,922,431,88,37,18,8,2
2024-09-11,Croatia,Primary Market,True,2993,1319,382,177,88,43,18
2024-09-12,Germany,Primary Market,True,1950,1360,581,169,93,48,12
2024-09-12,Netherlands,Primary Market,True,3622,1772,460,112,47,16,5
2024-09-12,England,Primary Market,True,1662,838,252,75,25,15,3
2024-09-12,North America,Expansion Market,False,1879,1229,520,237,149,56,12
2024-09-12,Australia,Expansion Market,False,3800,1869,506,118,59,25,11
2024-09-12,Croatia,Primary Market,True,3253,2218,811,368,129,40,18
2024-09-13,Germany,Primary Market,True,1591,810,362,94,40,12,4
2024-09-13,Netherlands,Primary Market,True,3594,1594,352,126,56,28,9
2024-09-13,England,Primary Market,True,3918,2496,1210,521,157,86,32
2024-09-13,North America,Expansion Market,False,1986,956,440,164,55,23,9
2024-09-13,Australia,Expansion Market,False,2589,1438,652,290,174,95,34
2024-09-13,Croatia,Primary Market,True,2236,980,419,183,107,50,24
2024-09-14,Germany,Primary Market,True,2370,1336,304,108,45,20,8
2024-09-14,Netherlands,Primary Market,True,543,283,85,40,25,11,3
2024-09-14,England,Primary Market,True,2984,1453,338,108,65,42,15
2024-09-14,North America,Expansion Market,False,3108,1504,630,206,83,24,8
2024-09-14,Australia,Expansion Market,False,3034,1822,649,224,155,64,29
2024-09-14,Croatia,Primary Market,True,505,347,120,52,35,22,10
2024-09-15,Germany,Primary Market,True,984,516,187,80,39,12,5
2024-09-15,Netherlands,Primary Market,True,3525,1416,378,109,66,21,4
2024-09-15,England,Primary Market,True,1923,1134,398,83,44,28,11
2024-09-15,North America,Expansion Market,False,727,440,140,56,38,18,4
2024-09-15,Australia,Expansion Market,False,1103,723,229,55,33,19,5
2024-09-15,Croatia,Primary Market,True,1558,997,464,131,58,36,7
2024-09-16,Germany,Primary Market,True,3003,1688,611,209,78,52,24
2024-09-16,Netherlands,Primary Market,True,1871,995,339,77,36,14,5
2024-09-16,England,Primary Market,True,905,433,144,47,15,7,1
2024-09-16,North America,Expansion Market,False,913,421,206,44,17,10,4
2024-09-16,Australia,Expansion Market,False,3566,1572,472,138,89,36,7
2024-09-16,Croatia,Primary Market,True,3866,1835,860,328,141,58,18
2024-09-17,Germany,Primary Market,True,1205,731,187,58,22,12,5
2024-09-17,Netherlands,Primary Market,True,3329,1414,625,168,105,66,26
2024-09-17,England,Primary Market,True,1451,718,265,95,55,22,9
2024-09-17,North America,Expansion Market,False,2017,1006,447,168,102,36,15
2024-09-17,Australia,Expansion Market,False,806,427,157,54,22,15,4
2024-09-17,Croatia,Primary Market,True,1257,878,433,143,48,16,4
2024-09-18,Germany,Primary Market,True,2401,1257,423,187,63,19,5
2024-09-18,Netherlands,Primary Market,True,2427,1655,506,143,43,16,5
2024-09-18,England,Primary Market,True,870,408,125,43,14,4,1
2024-09-18,North America,Expansion Market,False,2521,1128,538,257,170,55,14
2024-09-18,Australia,Expansion Market,False,2052,886,355,152,99,68,20
2024-09-18,Croatia,Primary Market,True,1752,984,386,114,72,41,16
2024-09-19,Germany,Primary Market,True,3443,1747,366,128,48,32,7
2024-09-19,Netherlands,Primary Market,True,895,438,213,50,24,13,4
2024-09-19,England,Primary Market,True,3928,2484,1025,292,187,101,33
2024-09-19,North America,Expansion Market,False,778,439,94,20,11,6,2
2024-09-19,Australia,Expansion Market,False,3119,1678,614,149,70,35,13
2024-09-19,Croatia,Primary Market,True,3170,2055,868,265,125,42,18
2024-09-20,Germany,Primary Market,True,1981,851,207,73,38,13,5
2024-09-20,Netherlands,Primary Market,True,575,377,184,89,61,39,10
2024-09-20,England,Primary Market,True,2959,1683,429,206,124,67,27
2024-09-20,North America,Expansion Market,False,2365,1593,511,140,86,37,15
2024-09-20,Australia,Expansion Market,False,1097,491,104,22,12,7,1
2024-09-20,Croatia,Primary Market,True,2405,1649,771,199,113,68,18
2024-09-21,Germany,Primary Market,True,2604,1043,292,61,31,19,5
2024-09-21,Netherlands,Primary Market,True,1790,1038,514,220,66,37,12
2024-09-21,England,Primary Market,True,3292,2118,549,237,164,94,41
2024-09-21,North America,Expansion Market,False,1912,984,370,167,50,28,13
2024-09-21,Australia,Expansion Market,False,853,434,114,48,20,13,4
2024-09-21,Croatia,Primary Market,True,2482,1568,526,184,100,35,11
2024-09-22,Germany,Primary Market,True,3152,2090,804,195,76,26,5
2024-09-22,Netherlands,Primary Market,True,2216,1302,323,127,85,52,14
2024-09-22,England,Primary Market,True,3529,2215,1018,407,266,178,45
2024-09-22,North America,Expansion Market,False,3534,2081,471,162,51,19,3
2024-09-22,Australia,Expansion Market,False,1192,484,149,72,34,20,7
2024-09-22,Croatia,Primary Market,True,669,307,71,27,9,6,2
2024-09-23,Germany,Primary Market,True,1916,967,238,102,35,19,9
2024-09-23,Netherlands,Primary Market,True,3823,2508,873,329,127,78,36
2024-09-23,England,Primary Market,True,1340,861,343,158,66,31,14
2024-09-23,North America,Expansion Market,False,1813,1161,554,264,158,53,19
2024-09-23,Australia,Expansion Market,False,886,412,161,35,22,13,4
2024-09-23,Croatia,Primary Market,True,1756,739,326,124,45,24,8
2024-09-24,Germany,Primary Market,True,2140,1406,317,74,50,23,6
2024-09-24,Netherlands,Primary Market,True,2411,1171,287,77,37,13,3
2024-09-24,England,Primary Market,True,1109,597,218,108,69,36,10
2024-09-24,North America,Expansion Market,False,893,379,87,26,13,4,1
2024-09-24,Australia,Expansion Market,False,2152,1485,335,74,29,12,2
2024-09-24,Croatia,Primary Market,True,3564,1693,451,159,69,40,18
2024-09-25,Germany,Primary Market,True,3030,1924,559,231,122,62,20
2024-09-25,Netherlands,Primary Market,True,3132,2169,1068,297,90,58,13
2024-09-25,England,Primary Market,True,1432,652,236,96,49,31,7
2024-09-25,North America,Expansion Market,False,1725,968,370,153,97,35,12
2024-09-25,Australia,Expansion Market,False,3056,2089,720,176,80,29,11
2024-09-25,Croatia,Primary Market,True,2763,1133,553,196,117,43,20
2024-09-26,Germany,Primary Market,True,1280,851,288,118,55,34,8
2024-09-26,Netherlands,Primary Market,True,1244,605,157,42,13,3,1
2024-09-26,England,Primary Market,True,3916,2648,846,385,215,76,21
2024-09-26,North America,Expansion Market,False,2373,1084,302,110,69,20,8
2024-09-26,Australia,Expansion Market,False,2149,1121,510,115,69,36,12
2024-09-26,Croatia,Primary Market,True,3997,2681,1297,601,402,138,62
2024-09-27,Germany,Primary Market,True,2704,1103,220,77,38,26,9
2024-09-27,Netherlands,Primary Market,True,1867,1245,493,126,58,34,10
2024-09-27,England,Primary Market,True,2730,1485,595,216,77,37,15
2024-09-27,North America,Expansion Market,False,1203,625,144,47,19,8,3
2024-09-27,Australia,Expansion Market,False,1690,1099,404,118,37,14,4
2024-09-27,Croatia,Primary Market,True,1580,647,254,70,43,25,8
2024-09-28,Germany,Primary Market,True,2050,1332,319,117,41,21,7
2024-09-28,Netherlands,Primary Market,True,2239,1342,440,151,85,48,12
2024-09-28,England,Primary Market,True,1847,1119,544,117,46,28,9
2024-09-28,North America,Expansion Market,False,1581,712,287,131,46,30,9
2024-09-28,Australia,Expansion Market,False,2340,988,251,74,36,20,9
2024-09-28,Croatia,Primary Market,True,1385,948,203,97,29,10,4
2024-09-29,Germany,Primary Market,True,2167,1430,288,95,63,35,9
2024-09-29,Netherlands,Primary Market,True,2665,1194,333,106,50,21,9
2024-09-29,England,Primary Market,True,1352,789,262,119,62,19,3
2024-09-29,North America,Expansion Market,False,2151,1158,564,164,50,34,9
2024-09-29,Australia,Expansion Market,False,615,315,98,22,12,7,2
2024-09-29,Croatia,Primary Market,True,3475,1572,781,259,120,82,32
2024-09-30,Germany,Primary Market,True,1746,892,393,88,37,17,8
2024-09-30,Netherlands,Primary Market,True,1321,755,346,76,26,10,4
2024-09-30,England,Primary Market,True,2486,1272,263,62,29,19,4
2024-09-30,North America,Expansion Market,False,1230,677,143,43,24,15,4
2024-09-30,Australia,Expansion Market,False,2809,1852,799,353,197,93,36
2024-09-30,Croatia,Primary Market,True,2388,1495,686,261,123,52,13
2024-10-01,Germany,Primary Market,True,2499,1195,456,121,44,23,9
2024-10-01,Netherlands,Primary Market,True,878,533,196,44,30,11,2
2024-10-01,England,Primary Market,True,1014,565,249,54,30,18,7
2024-10-01,North America,Expansion Market,False,1481,779,361,95,55,38,10
2024-10-01,Australia,Expansion Market,False,2801,1385,418,179,75,28,7
2024-10-01,Croatia,Primary Market,True,2028,1085,417,191,100,52,13
2024-10-02,Germany,Primary Market,True,2294,1276,267,70,21,13,4
2024-10-02,Netherlands,Primary Market,True,3159,1742,618,301,135,91,28
2024-10-02,England,Primary Market,True,3570,2257,593,145,45,14,3
2024-10-02,North America,Expansion Market,False,3059,1781,519,147,54,22,9
2024-10-02,Australia,Expansion Market,False,1338,558,165,69,28,18,8
2024-10-02,Croatia,Primary Market,True,1512,746,163,35,13,6,2
2024-10-03,Germany,Primary Market,True,874,479,218,97,67,22,7
2024-10-03,Netherlands,Primary Market,True,2219,1203,262,61,22,13,3
2024-10-03,England,Primary Market,True,1036,713,224,63,40,26,12
2024-10-03,North America,Expansion Market,False,2220,1030,501,236,108,46,22
2024-10-03,Australia,Expansion Market,False,2990,2051,552,155,59,28,9
2024-10-03,Croatia,Primary Market,True,503,338,70,16,10,4,1
2024-10-04,Germany,Primary Market,True,2856,1370,318,134,51,33,16
2024-10-04,Netherlands,Primary Market,True,3955,2045,755,248,94,61,16
2024-10-04,England,Primary Market,True,2732,1447,384,173,68,36,17
2024-10-04,North America,Expansion Market,False,2657,1791,883,214,88,48,23
2024-10-04,Australia,Expansion Market,False,3401,1576,333,137,93,50,21
2024-10-04,Croatia,Primary Market,True,3596,2326,1060,467,290,125,44
2024-10-05,Germany,Primary Market,True,1527,851,295,66,23,14,6
2024-10-05,Netherlands,Primary Market,True,2443,1279,453,184,115,58,18
2024-10-05,England,Primary Market,True,2731,1742,402,150,61,34,9
2024-10-05,North America,Expansion Market,False,3321,1372,375,165,69,46,15
2024-10-05,Australia,Expansion Market,False,2611,1713,408,110,43,21,6
2024-10-05,Croatia,Primary Market,True,532,370,178,59,34,11,5
2024-10-06,Germany,Primary Market,True,1619,968,205,95,43,20,4
2024-10-06,Netherlands,Primary Market,True,2756,1927,823,308,114,51,10
2024-10-06,England,Primary Market,True,1315,608,215,52,17,7,3
2024-10-06,North America,Expansion Market,False,3649,2364,592,245,113,55,26
2024-10-06,Australia,Expansion Market,False,966,414,93,39,18,12,4
2024-10-06,Croatia,Primary Market,True,2931,1945,755,186,111,51,20
2024-10-07,Germany,Primary Market,True,2009,879,431,154,96,49,10
2024-10-07,Netherlands,Primary Market,True,527,228,70,16,7,3,1
2024-10-07,England,Primary Market,True,533,252,77,32,21,14,3
2024-10-07,North America,Expansion Market,False,1476,677,242,100,68,40,16
2024-10-07,Australia,Expansion Market,False,2106,1276,517,162,106,73,36
2024-10-07,Croatia,Primary Market,True,2885,1453,640,143,60,20,9
2024-10-08,Germany,Primary Market,True,1881,1161,308,69,35,23,5
2024-10-08,Netherlands,Primary Market,True,1003,646,273,127,69,37,14
2024-10-08,England,Primary Market,True,3728,2578,766,158,57,20,8
2024-10-08,North America,Expansion Market,False,1811,898,184,57,21,10,2
2024-10-08,Australia,Expansion Market,False,2909,1737,745,196,103,70,23
2024-10-08,Croatia,Primary Market,True,821,568,168,41,22,13,3
2024-10-09,Germany,Primary Market,True,1913,1115,324,71,22,14,4
2024-10-09,Netherlands,Primary Market,True,3614,2014,406,98,56,24,4
2024-10-09,England,Primary Market,True,1505,605,222,61,28,11,3
2024-10-09,North America,Expansion Market,False,3357,1630,557,264,168,95,37
2024-10-09,Australia,Expansion Market,False,1299,589,240,93,42,18,4
2024-10-09,Croatia,Primary Market,True,2746,1436,475,187,87,30,9
2024-10-10,Germany,Primary Market,True,901,531,137,41,17,9,3
2024-10-10,Netherlands,Primary Market,True,1403,752,372,142,64,41,17
2024-10-10,England,Primary Market,True,3644,1907,892,438,219,139,52
2024-10-10,North America,Expansion Market,False,2555,1189,531,221,73,35,14
2024-10-10,Australia,Expansion Market,False,919,625,232,69,27,15,5
2024-10-10,Croatia,Primary Market,True,1071,702,200,51,33,21,9
2024-10-11,Germany,Primary Market,True,3902,1893,524,156,91,45,15
2024-10-11,Netherlands,Primary Market,True,1226,792,274,67,46,21,4
2024-10-11,England,Primary Market,True,3363,2298,1067,466,147,94,38
2024-10-11,North America,Expansion Market,False,1742,811,196,73,50,20,9
2024-10-11,Australia,Expansion Market,False,2220,999,327,119,53,31,8
2024-10-11,Croatia,Primary Market,True,2500,1076,232,102,70,43,20
2024-10-12,Germany,Primary Market,True,1129,658,258,122,47,15,6
2024-10-12,Netherlands,Primary Market,True,1617,648,193,47,26,10,2
2024-10-12,England,Primary Market,True,1321,750,344,120,64,30,10
2024-10-12,North America,Expansion Market,False,1125,721,180,54,23,13,4
2024-10-12,Australia,Expansion Market,False,814,381,171,61,36,20,5
2024-10-12,Croatia,Primary Market,True,857,576,146,56,37,16,7
2024-10-13,Germany,Primary Market,True,3048,1595,492,239,164,66,31
2024-10-13,Netherlands,Primary Market,True,1132,749,181,73,47,16,5
2024-10-13,England,Primary Market,True,1675,774,284,141,83,50,22
2024-10-13,North America,Expansion Market,False,3365,1394,695,210,78,24,4
2024-10-13,Australia,Expansion Market,False,1225,824,195,70,23,12,5
2024-10-13,Croatia,Primary Market,True,732,344,168,73,35,12,4
2024-10-14,Germany,Primary Market,True,1276,652,185,78,26,11,3
2024-10-14,Netherlands,Primary Market,True,3281,1809,708,326,158,99,24
2024-10-14,England,Primary Market,True,3396,1825,898,346,206,101,34
2024-10-14,North America,Expansion Market,False,1224,572,145,38,12,8,1
2024-10-14,Australia,Expansion Market,False,3332,1670,580,276,163,82,34
2024-10-14,Croatia,Primary Market,True,2774,1712,813,277,184,92,28
2024-10-15,Germany,Primary Market,True,3741,2233,881,421,277,158,57
2024-10-15,Netherlands,Primary Market,True,1575,1016,264,110,59,19,6
2024-10-15,England,Primary Market,True,3858,2457,1051,303,202,106,37
2024-10-15,North America,Expansion Market,False,3619,1991,403,103,50,30,12
2024-10-15,Australia,Expansion Market,False,3908,2715,1015,413,166,78,21
2024-10-15,Croatia,Primary Market,True,761,377,177,68,36,23,7
2024-10-16,Germany,Primary Market,True,1335,851,283,71,46,21,9
2024-10-16,Netherlands,Primary Market,True,1442,915,272,131,63,36,8
2024-10-16,England,Primary Market,True,1666,1046,410,165,53,25,7
2024-10-16,North America,Expansion Market,False,2221,926,318,111,41,21,8
2024-10-16,Australia,Expansion Market,False,3982,2186,841,362,117,72,24
2024-10-16,Croatia,Primary Market,True,3044,1680,521,161,70,24,11
2024-10-17,Germany,Primary Market,True,3573,2475,676,170,102,40,9
2024-10-17,Netherlands,Primary Market,True,2645,1269,380,106,67,29,13
2024-10-17,England,Primary Market,True,1994,866,260,63,41,22,10
2024-10-17,North America,Expansion Market,False,3275,1660,651,283,197,71,27
2024-10-17,Australia,Expansion Market,False,789,351,172,60,21,12,3
2024-10-17,Croatia,Primary Market,True,3047,1843,885,248,84,30,11
2024-10-18,Germany,Primary Market,True,1648,797,239,71,36,11,2
2024-10-18,Netherlands,Primary Market,True,2926,1401,442,215,146,95,29
2024-10-18,England,Primary Market,True,2646,1235,437,136,43,24,11
2024-10-18,North America,Expansion Market,False,3079,1372,503,238,165,98,34
2024-10-18,Australia,Expansion Market,False,1714,830,215,100,55,19,5
2024-10-18,Croatia,Primary Market,True,1658,846,215,47,19,8,3
2024-10-19,Germany,Primary Market,True,2187,886,261,80,33,21,6
2024-10-19,Netherlands,Primary Market,True,526,367,179,47,24,8,3
2024-10-19,England,Primary Market,True,2646,1658,576,116,65,23,7
2024-10-19,North America,Expansion Market,False,3915,2252,870,380,262,85,30
2024-10-19,Australia,Expansion Market,False,2223,1215,556,182,109,56,25
2024-10-19,Croatia,Primary Market,True,3670,2110,892,277,165,75,25
2024-10-20,Germany,Primary Market,True,2695,1774,509,119,55,21,9
2024-10-20,Netherlands,Primary Market,True,2520,1013,464,122,72,39,11
2024-10-20,England,Primary Market,True,514,207,76,32,17,10,4
2024-10-20,North America,Expansion Market,False,2420,1034,374,170,63,37,12
2024-10-20,Australia,Expansion Market,False,3924,1623,714,255,125,87,32
2024-10-20,Croatia,Primary Market,True,1858,997,221,98,53,21,8
2024-10-21,Germany,Primary Market,True,2348,1227,421,183,79,40,16
2024-10-21,Netherlands,Primary Market,True,3905,1848,884,232,133,46,21
2024-10-21,England,Primary Market,True,3240,1411,464,179,125,74,25
2024-10-21,North America,Expansion Market,False,2812,1741,623,163,108,50,19
2024-10-21,Australia,Expansion Market,False,2006,1283,260,121,52,18,8
2024-10-21,Croatia,Primary Market,True,2445,1396,645,135,84,44,20
2024-10-22,Germany,Primary Market,True,820,388,138,43,15,10,2
2024-10-22,Netherlands,Primary Market,True,2867,1929,560,207,108,51,20
2024-10-22,England,Primary Market,True,658,286,96,26,17,10,2
2024-10-22,North America,Expansion Market,False,1023,589,194,40,26,13,5
2024-10-22,Australia,Expansion Market,False,3737,2045,868,421,246,148,57
2024-10-22,Croatia,Primary Market,True,1208,761,303,122,73,34,7
2024-10-23,Germany,Primary Market,True,1576,949,308,69,28,10,4
2024-10-23,Netherlands,Primary Market,True,669,406,138,68,34,20,8
2024-10-23,England,Primary Market,True,722,303,65,16,9,2,0
2024-10-23,North America,Expansion Market,False,1312,662,265,92,60,18,5
2024-10-23,Australia,Expansion Market,False,3724,1836,794,319,122,47,18
2024-10-23,Croatia,Primary Market,True,1732,1199,416,136,69,33,13
2024-10-24,Germany,Primary Market,True,2712,1207,449,111,45,28,6
2024-10-24,Netherlands,Primary Market,True,1538,697,171,52,24,10,3
2024-10-24,England,Primary Market,True,2409,1613,585,215,79,43,10
