date,country,location_type,sessions,users,pageviews,revenue,organic_traffic,paid_traffic,sessions_ma_7d,sessions_ma_30d
2024-10-21,Netherlands,Primary Market,1023,863,2029,42734.82207599869,526,497,1678.7142857142858,1798.2333333333333
2024-10-21,North America,Expansion Market,1332,1065,3127,45458.69094744546,700,632,1851.5714285714287,1784.7
2024-10-22,Australia,Expansion Market,1003,750,1921,39224.66342659445,500,503,1167.0,1373.7333333333333
2024-10-22,Croatia,Primary Market,1468,1137,3106,32242.482757982674,752,716,2079.5714285714284,1855.5
2024-10-22,England,Primary Market,1581,1250,2822,38187.93549545287,890,691,1239.2857142857142,1306.5333333333333
2024-10-22,Germany,Primary Market,3353,2791,7710,110553.86532555033,1615,1738,2778.8571428571427,3076.4
2024-10-22,Netherlands,Primary Market,2220,1804,4446,75115.48060771197,1110,1110,1755.7142857142858,1812.0
2024-10-22,North America,Expansion Market,1984,1743,5360,75865.70441793905,919,1065,1961.7142857142858,1771.0666666666666
2024-10-23,Australia,Expansion Market,848,649,1769,24216.65720663914,438,410,1174.5714285714287,1371.3333333333333
2024-10-23,Croatia,Primary Market,2026,1716,4997,40107.657496333435,971,1055,2165.8571428571427,1876.4333333333334
2024-10-23,England,Primary Market,1563,1314,4141,32940.13860360527,790,773,1305.7142857142858,1298.5
2024-10-23,Germany,Primary Market,3621,2966,7616,102788.56376894933,1776,1845,3106.714285714286,3055.0
2024-10-23,Netherlands,Primary Market,2430,1905,5702,41369.1477126106,1207,1223,1818.4285714285713,1875.7
2024-10-23,North America,Expansion Market,1530,1241,3490,39086.640551982186,829,701,1901.2857142857142,1784.9666666666667
2024-10-24,Australia,Expansion Market,1347,1077,2481,22970.829306200176,599,748,1246.857142857143,1396.7333333333333
2024-10-24,Croatia,Primary Market,1357,1054,2545,42654.45384206557,692,665,2217.5714285714284,1867.7
2024-10-24,England,Primary Market,1542,1164,2963,18457.732111023004,858,684,1260.142857142857,1311.6666666666667
2024-10-24,Germany,Primary Market,3136,2582,6378,130654.31586935415,1551,1585,3143.4285714285716,3045.5666666666666
2024-10-24,Netherlands,Primary Market,1511,1198,3817,61115.696751986135,847,664,1804.857142857143,1859.5666666666666
2024-10-24,North America,Expansion Market,1535,1285,3684,35431.214998681746,812,723,1947.0,1782.8
2024-10-25,Australia,Expansion Market,1618,1180,3771,44082.14034949041,901,717,1414.2857142857142,1400.0666666666666
2024-10-25,Croatia,Primary Market,518,413,1038,8094.8961199590285,248,270,1916.7142857142858,1845.6
2024-10-25,England,Primary Market,1890,1573,4347,57789.62194710484,1008,882,1452.857142857143,1329.7666666666667
2024-10-25,Germany,Primary Market,1645,1281,4021,46231.336423087734,859,786,2923.4285714285716,2992.9
2024-10-25,Netherlands,Primary Market,1165,944,2117,36836.58495743891,537,628,1872.7142857142858,1858.8
2024-10-25,North America,Expansion Market,2529,2078,5293,47994.90001360804,1285,1244,1978.7142857142858,1819.1666666666667
2024-10-26,Australia,Expansion Market,2490,2038,5492,94953.7861266101,1178,1312,1506.5714285714287,1433.5666666666666
2024-10-26,Croatia,Primary Market,2740,2100,5197,117370.4849536428,1263,1477,1863.4285714285713,1884.6333333333334
2024-10-26,England,Primary Market,987,798,2360,29036.070833878737,449,538,1401.5714285714287,1347.5666666666666
2024-10-26,Germany,Primary Market,3405,2598,7528,111545.79887039633,1838,1567,2970.4285714285716,3010.4
2024-10-26,Netherlands,Primary Market,1717,1435,3699,37347.637590310245,744,973,1800.7142857142858,1885.5333333333333
2024-10-26,North America,Expansion Market,1577,1331,3450,55385.04486959584,859,718,1945.4285714285713,1805.8666666666666
2024-10-27,Australia,Expansion Market,2137,1687,5885,60184.464049232025,1028,1109,1573.0,1467.8666666666666
2024-10-27,Croatia,Primary Market,2360,1735,5770,56082.06715932646,1242,1118,1828.2857142857142,1901.5
2024-10-27,England,Primary Market,1436,1186,3575,27205.07189332607,805,631,1506.2857142857142,1353.2666666666667
2024-10-27,Germany,Primary Market,5081,3918,12586,206575.7351869853,2587,2494,3194.4285714285716,3099.866666666667
2024-10-27,Netherlands,Primary Market,3263,2758,8749,111223.63280307461,1659,1604,1904.142857142857,1922.7333333333333
2024-10-27,North America,Expansion Market,1921,1565,3910,59437.453327885094,1034,887,1772.5714285714287,1817.9666666666667
2024-10-28,Australia,Expansion Market,1999,1582,3942,44400.10948722204,1016,983,1634.5714285714287,1486.3
2024-10-28,Croatia,Primary Market,1637,1378,2808,43882.85670831998,704,933,1729.4285714285713,1891.1333333333334
2024-10-28,England,Primary Market,931,773,2481,36001.33164899692,438,493,1418.5714285714287,1326.8333333333333
2024-10-28,Germany,Primary Market,2559,2057,6218,78327.88231724854,1339,1220,3257.1428571428573,3030.1666666666665
2024-10-28,Netherlands,Primary Market,1135,912,2117,41920.96226848743,616,519,1920.142857142857,1892.8333333333333
2024-10-28,North America,Expansion Market,1008,861,2677,16190.153259163224,524,484,1726.2857142857142,1757.5666666666666
2024-10-29,Australia,Expansion Market,2115,1526,4585,61452.116866026125,1132,983,1793.4285714285713,1512.0666666666666
2024-10-29,Croatia,Primary Market,2193,1665,4844,36104.839485570184,1149,1044,1833.0,1893.4333333333334
2024-10-29,England,Primary Market,308,244,679,9242.188425367174,157,151,1236.7142857142858,1279.0666666666666
2024-10-29,Germany,Primary Market,2428,1938,6049,66741.71821431971,1082,1346,3125.0,2979.4666666666667
2024-10-29,Netherlands,Primary Market,1216,893,2453,31991.771778840506,587,629,1776.7142857142858,1807.0666666666666
2024-10-29,North America,Expansion Market,1783,1472,3986,40267.7245798159,892,891,1697.5714285714287,1742.7333333333333
2024-10-30,Australia,Expansion Market,1570,1301,3218,53025.06610069444,704,866,1896.5714285714287,1518.7333333333333
2024-10-30,Croatia,Primary Market,1517,1200,3289,50329.179804755826,756,761,1760.2857142857142,1890.5333333333333
2024-10-30,England,Primary Market,1852,1626,4390,36463.01139144659,963,889,1278.0,1306.0
2024-10-30,Germany,Primary Market,2394,1899,5612,70674.96073443498,1181,1213,2949.714285714286,2963.766666666667
2024-10-30,Netherlands,Primary Market,1382,1155,2382,30170.814661516357,668,714,1627.0,1790.9
2024-10-30,North America,Expansion Market,1694,1424,3579,56322.437885606734,820,874,1721.0,1768.0666666666666
2024-10-31,Australia,Expansion Market,2300,1899,5754,51949.22988949496,1118,1182,2032.7142857142858,1549.7666666666667
2024-10-31,Croatia,Primary Market,1571,1245,2763,38270.83269170931,800,771,1790.857142857143,1885.4666666666667
2024-10-31,England,Primary Market,1439,1152,3928,39089.908241831916,725,714,1263.2857142857142,1327.5333333333333
2024-10-31,Germany,Primary Market,2278,1843,4954,87155.79536225455,1223,1055,2827.1428571428573,2960.3333333333335
2024-10-31,Netherlands,Primary Market,1528,1214,2712,41363.47965884183,762,766,1629.4285714285713,1797.4666666666667
2024-10-31,North America,Expansion Market,1571,1339,3326,44295.832948214054,866,705,1726.142857142857,1770.4666666666667
2024-11-01,Australia,Expansion Market,1550,1219,3398,41947.733711651825,784,766,2023.0,1562.4
2024-11-01,Croatia,Primary Market,1330,1054,2788,31774.620934401148,675,655,1906.857142857143,1880.5666666666666
2024-11-01,England,Primary Market,1013,843,2864,43275.30913652833,416,597,1138.0,1341.8333333333333
2024-11-01,Germany,Primary Market,2286,1774,4478,69628.79598606873,1196,1090,2918.714285714286,2914.866666666667
2024-11-01,Netherlands,Primary Market,1752,1308,4138,34421.739913677375,918,834,1713.2857142857142,1789.5666666666666
2024-11-01,North America,Expansion Market,1361,1107,2833,41636.1891751179,661,700,1559.2857142857142,1756.8333333333333
2024-11-02,Australia,Expansion Market,622,499,1599,17014.52239921218,314,308,1756.142857142857,1522.5
2024-11-02,Croatia,Primary Market,1496,1209,3221,47570.01676058522,724,772,1729.142857142857,1848.6
2024-11-02,England,Primary Market,2477,1884,5723,76014.94463990068,1351,1126,1350.857142857143,1378.3
2024-11-02,Germany,Primary Market,4231,3410,8227,126822.65397566515,2103,2128,3036.714285714286,2953.8333333333335
2024-11-02,Netherlands,Primary Market,3286,2750,6588,144607.95035124535,1645,1641,1937.4285714285713,1854.5666666666666
2024-11-02,North America,Expansion Market,1758,1406,4495,33991.676591800926,899,859,1585.142857142857,1753.3666666666666
2024-11-03,Australia,Expansion Market,2576,2228,5585,90106.59076320313,1259,1317,1818.857142857143,1565.1666666666667
2024-11-03,Croatia,Primary Market,2041,1615,4721,80575.75908650315,1055,986,1683.5714285714287,1866.5666666666666
2024-11-03,England,Primary Market,2086,1543,4178,69638.4459152766,1173,913,1443.7142857142858,1400.1
2024-11-03,Germany,Primary Market,2274,1778,4731,48133.93559784081,1169,1105,2635.714285714286,2952.6
2024-11-03,Netherlands,Primary Market,2525,2087,5362,115135.8776819724,1086,1439,1832.0,1900.6666666666667
2024-11-03,North America,Expansion Market,1362,1135,2632,24569.28713104471,761,601,1505.2857142857142,1759.5
2024-11-04,Australia,Expansion Market,890,685,1865,26133.78502552599,428,462,1660.4285714285713,1542.7666666666667
2024-11-04,Croatia,Primary Market,1777,1353,4253,52424.17759172257,935,842,1703.5714285714287,1898.8
2024-11-04,England,Primary Market,1734,1319,4286,51822.87803204526,885,849,1558.4285714285713,1396.7333333333333
2024-11-04,Germany,Primary Market,2546,1969,5072,68146.00471382313,1293,1253,2633.8571428571427,2886.0333333333333
2024-11-04,Netherlands,Primary Market,1715,1373,3398,35468.72795897366,870,845,1914.857142857143,1865.6666666666667
2024-11-04,North America,Expansion Market,1415,1211,3579,47258.653993131826,739,676,1563.4285714285713,1758.4333333333334
2024-11-05,Australia,Expansion Market,1999,1658,4747,32021.740142130384,995,1004,1643.857142857143,1528.5666666666666
2024-11-05,Croatia,Primary Market,2305,1761,5411,56508.61624181397,1274,1031,1719.5714285714287,1875.0
2024-11-05,England,Primary Market,644,498,1809,12425.618283798569,311,333,1606.4285714285713,1336.8333333333333
2024-11-05,Germany,Primary Market,3514,2847,8306,101991.75643871471,1848,1666,2789.0,2836.733333333333
2024-11-05,Netherlands,Primary Market,2206,1650,5250,87223.88919216231,1272,934,2056.285714285714,1868.1333333333334
2024-11-05,North America,Expansion Market,1134,884,2440,39801.521031541575,584,550,1470.7142857142858,1729.2666666666667
2024-11-06,Australia,Expansion Market,1109,871,2809,44329.40821115638,536,573,1578.0,1533.4
2024-11-06,Croatia,Primary Market,2565,2175,6560,75656.45553639063,1322,1243,1869.2857142857142,1914.6
2024-11-06,England,Primary Market,1176,937,2865,45495.95725015545,565,611,1509.857142857143,1346.2333333333333
2024-11-06,Germany,Primary Market,2988,2416,8059,54066.54200732098,1538,1450,2873.8571428571427,2840.5666666666666
2024-11-06,Netherlands,Primary Market,1648,1368,3662,49375.021523818534,817,831,2094.285714285714,1839.9
2024-11-06,North America,Expansion Market,2011,1685,5520,70266.65840877926,1114,897,1516.0,1735.7666666666667
2024-11-07,Australia,Expansion Market,1472,1203,2921,44277.80653135116,727,745,1459.7142857142858,1522.7333333333333
2024-11-07,Croatia,Primary Market,1657,1366,3787,29327.052466564804,727,930,1881.5714285714287,1909.7666666666667
2024-11-07,England,Primary Market,2026,1545,3833,39667.46568706304,852,1174,1593.7142857142858,1387.6666666666667
2024-11-07,Germany,Primary Market,2930,2471,7210,116648.5742783898,1418,1512,2967.0,2873.9
2024-11-07,Netherlands,Primary Market,1658,1240,4060,51738.05692248809,768,890,2112.8571428571427,1822.4333333333334
2024-11-07,North America,Expansion Market,2341,2003,5322,55215.535566455,1218,1123,1626.0,1754.1333333333334
2024-11-08,Australia,Expansion Market,1405,1091,2865,49120.32443207721,677,728,1439.0,1525.9
2024-11-08,Croatia,Primary Market,1411,1222,2786,24026.168874392533,722,689,1893.142857142857,1890.5666666666666
2024-11-08,England,Primary Market,1213,1033,2930,25490.06830618853,548,665,1622.2857142857142,1400.5666666666666
2024-11-08,Germany,Primary Market,2949,2347,6520,95721.58496037639,1582,1367,3061.714285714286,2889.8333333333335
2024-11-08,Netherlands,Primary Market,1074,864,2500,35983.54656193879,530,544,2016.0,1807.8666666666666
2024-11-08,North America,Expansion Market,1557,1355,2923,47138.21310445535,801,756,1654.0,1766.0333333333333
2024-11-09,Australia,Expansion Market,1514,1213,3444,65792.90634695053,827,687,1566.4285714285713,1532.3666666666666
2024-11-09,Croatia,Primary Market,1897,1462,3814,53656.051606767156,1020,877,1950.4285714285713,1926.2
2024-11-09,England,Primary Market,1599,1194,3468,42022.1795449357,845,754,1496.857142857143,1398.4666666666667
2024-11-09,Germany,Primary Market,5283,4093,12042,158549.37298246252,2873,2410,3212.0,3000.9666666666667
2024-11-09,Netherlands,Primary Market,2503,1872,6096,92625.91173140946,1177,1326,1904.142857142857,1818.9333333333334
2024-11-09,North America,Expansion Market,2732,2075,5572,52036.9199310936,1314,1418,1793.142857142857,1816.2
2024-11-10,Australia,Expansion Market,2181,1562,5611,60627.416074408146,1143,1038,1510.0,1552.8333333333333
2024-11-10,Croatia,Primary Market,2840,2294,6958,61526.34490308938,1593,1247,2064.5714285714284,1922.0
2024-11-10,England,Primary Market,2044,1553,4899,40506.387398600265,1086,958,1490.857142857143,1413.1
2024-11-10,Germany,Primary Market,4739,4015,10816,156479.10381763498,2165,2574,3564.1428571428573,3074.366666666667
2024-11-10,Netherlands,Primary Market,2378,1897,6258,67149.37473135864,1230,1148,1883.142857142857,1839.4333333333334
2024-11-10,North America,Expansion Market,3087,2674,7008,83547.57821339043,1301,1786,2039.5714285714287,1865.4333333333334
2024-11-11,Australia,Expansion Market,1343,1027,2796,43775.46282468419,644,699,1574.7142857142858,1552.6666666666667
2024-11-11,Croatia,Primary Market,1894,1410,4618,47016.39696838633,1039,855,2081.285714285714,1925.7333333333333
2024-11-11,England,Primary Market,1024,738,2514,19755.794842371037,478,546,1389.4285714285713,1376.7333333333333
2024-11-11,Germany,Primary Market,2103,1554,4482,57684.34973154857,1031,1072,3500.8571428571427,3037.2
2024-11-11,Netherlands,Primary Market,1225,971,2919,39265.18768516731,687,538,1813.142857142857,1812.5
2024-11-11,North America,Expansion Market,1920,1585,3947,69564.92994066075,904,1016,2111.714285714286,1845.6666666666667
2024-11-12,Australia,Expansion Market,1744,1503,4707,36699.15337154913,822,922,1538.2857142857142,1532.1666666666667
2024-11-12,Croatia,Primary Market,2150,1756,4941,77929.08093206714,996,1154,2059.1428571428573,1938.3
2024-11-12,England,Primary Market,651,535,1623,28200.511489659275,359,292,1390.4285714285713,1326.7
2024-11-12,Germany,Primary Market,3404,2619,7733,68357.8997493547,1882,1522,3485.1428571428573,2999.3
2024-11-12,Netherlands,Primary Market,2160,1826,4362,60774.064884830455,1069,1091,1806.5714285714287,1817.9333333333334
2024-11-12,North America,Expansion Market,2480,1900,6333,69404.3960726051,1267,1213,2304.0,1837.0
2024-11-13,Australia,Expansion Market,1369,1128,3289,44165.14221730349,757,612,1575.4285714285713,1538.5333333333333
2024-11-13,Croatia,Primary Market,2022,1595,4988,43738.56744918604,906,1116,1981.5714285714287,1932.5666666666666
2024-11-13,England,Primary Market,1355,1028,2754,17647.39676407276,556,799,1416.0,1356.1333333333334
2024-11-13,Germany,Primary Market,3142,2581,6150,106111.61277405504,1562,1580,3507.1428571428573,3025.233333333333
2024-11-13,Netherlands,Primary Market,1716,1447,3976,50822.63029143007,874,842,1816.2857142857142,1838.8
2024-11-13,North America,Expansion Market,1190,940,2727,41584.80057702916,574,616,2186.714285714286,1814.7
2024-11-14,Australia,Expansion Market,918,720,2296,32803.5860623021,442,476,1496.2857142857142,1509.5
2024-11-14,Croatia,Primary Market,1187,905,3197,35645.72467631872,617,570,1914.4285714285713,1901.6
2024-11-14,England,Primary Market,685,523,2007,25280.00612362048,350,335,1224.4285714285713,1345.0
2024-11-14,Germany,Primary Market,2814,2242,5209,90311.0519862507,1442,1372,3490.5714285714284,3040.0666666666666
2024-11-14,Netherlands,Primary Market,2260,1691,5865,81561.8799849736,1153,1107,1902.2857142857142,1858.1
2024-11-14,North America,Expansion Market,2079,1665,4717,85846.52437767418,1120,959,2149.285714285714,1843.5666666666666
2024-11-15,Australia,Expansion Market,1608,1184,3460,55271.56106707398,827,781,1525.2857142857142,1536.6
2024-11-15,Croatia,Primary Market,2269,1870,5037,56249.017160940435,1275,994,2037.0,1929.8333333333333
2024-11-15,England,Primary Market,1115,897,3048,49938.61873891726,598,517,1210.4285714285713,1345.5666666666666
2024-11-15,Germany,Primary Market,1989,1571,4264,58779.287062604635,995,994,3353.4285714285716,3062.1666666666665
2024-11-15,Netherlands,Primary Market,1609,1277,3217,27199.624710299056,731,878,1978.7142857142858,1845.3666666666666
2024-11-15,North America,Expansion Market,1343,1082,3193,36373.06019356452,696,647,2118.714285714286,1823.2333333333333
2024-11-16,Australia,Expansion Market,1926,1598,3252,68010.1754503336,1066,860,1584.142857142857,1572.7666666666667
